"","Name","pos","Team","Gm","season","Age","Salary","AAV","G","A","P","G60","A60","P60","PenD","CF%","PDO","PSh%","ZSO%Rel","TOI/Gm","iHSC","HSCF%Rel","HSCF%","HSCF%off","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%Rel","SCF%","SCF%off","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","iSC","CF%Rel","CF%off","C+/-","CF","CA","CF60","CA60","CP60","OCOn%","BK","AB","iCF","FF%Rel","FF%","FF%off","F+/-","FF","FA","FF60","FA60","FP60","OFOn%","MS","iFF","SF%Rel","SF%","SF%off","S+/-","SF60","SA60","SF","SA","iSF","OCAOn%","OFAOn%","GF%Rel","GF%off","GF60","GA60","GF","GA","G+/-","GF%","PFenSh%","OSh%","OFenSh%","OSv%","OFenSv%","FO%^","FO_W","FO_L","ZSO%","ZSO","ZSN","ZSD","HIT","HIT-","A1","A2","SH","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%","TOIT%","TOIC%","CorT%","CorC%","tCF60","tCA60","cCF60","cCA60"
"jenseni9320142015","Nicklas.Jensen","RL","VAN",5,20142015,21,"0.833","0.863",0,0,0,0,0,0,0,50,93.85,0,3.98,9.7,2,3,50,47,0,5,5,6.18,6.18,12.36,13.72,55.26,41.55,4,21,17,25.97,21.02,46.99,5,3.64,46.36,0,42,42,51.93,51.93,103.86,61.9,2,4,9,5.41,53.33,47.92,4,32,28,39.57,34.62,74.19,81.25,0,7,5.74,56.52,50.78,6,32.15,24.73,26,20,7,52.38,28.57,-3.03,36.36,1.24,2.47,1,2,-1,33.33,0,3.85,3.12,90,92.86,40,0,0,52.78,19,14,17,7,2,0,0,7,1,0,0,0,0,48.52,261.49,15.65,17.62,16.9,49.98,49.04,54.22,54.25,53.58,55.69
"joensje8720142015","Jesse.Joensuu","RL","EDM",20,20142015,26,"1.000","0.950",2,2,4,0.57,0.57,1.14,-6,43.19,89.31,11.11,-46.15,10.56,12,-8.95,40.23,49.18,-17,35,52,9.94,14.77,24.71,-8.81,41.71,50.52,-29,73,102,20.73,28.97,49.7,18,-8.53,51.73,-52,165,217,46.86,61.63,108.49,50.91,2,9,30,-5.28,45.2,50.48,-27,127,154,36.07,43.74,79.81,66.14,10,28,-6.65,43.3,49.95,-26,23.86,31.24,84,110,18,49.31,28.57,-26.31,45.36,1.14,4.83,4,17,-13,19.05,7.14,4.76,3.15,84.55,88.96,40,0,0,14.86,26,59,149,37,23,0,2,16,4,9,7,1,-1.7,211.26,998.59,17.46,16.61,16.96,45.99,50.12,49.08,57.64,54.23,53.96
"johanma9020142015","Marcus.Johansson","C","WSH",96,20142015,23,"2.175","2.000",21,30,51,0.8,1.14,1.94,13,59.34,103.24,13.46,24.79,16.43,85,7.88,54.88,47.01,55,309,254,11.76,9.66,21.42,10.61,58.63,48.02,247,839,592,31.92,22.52,54.45,180,12.15,47.2,574,1823,1249,69.36,47.52,116.88,50.63,88,21,300,11.23,58.97,47.74,401,1318,917,50.15,34.89,85.04,70.03,56,212,10.68,58.23,47.55,261,35.12,25.19,923,662,156,47,27.81,18.56,48.58,3.58,1.75,94,46,48,67.14,9.91,10.18,7.13,93.05,94.98,43.24,8,9,69.5,711,467,312,103,153,11,19,135,38,33,5,18,0.49,1576.98,4285.58,26.9,17.98,17.26,50.27,49.96,54.81,54.22,54.38,54.47
"johanry9220142015","Ryan.Johansen","C","CBJ",82,20142015,22,"3.000","4.000",26,45,71,0.98,1.69,2.67,-3,51.2,101.08,12.87,5.09,19.49,70,5.65,52.9,47.24,39,356,317,13.37,11.9,25.27,6.57,52.18,45.61,68,815,747,30.6,28.04,58.64,201,6.3,44.9,73,1552,1479,58.27,55.52,113.79,55.93,83,33,354,6.37,50.73,44.36,34,1182,1148,44.37,43.1,87.47,73.43,69,271,6.63,50.73,44.1,25,32.59,31.65,868,843,202,43,26.57,8.95,44.21,3.79,3.34,101,89,12,53.16,9.59,11.64,8.54,89.44,92.25,51.81,851,787,49.5,644,451,657,84,75,24,21,176,53,60,18,15,-0.11,1598.2,3389.27,32.04,18.43,17.78,48.78,50.16,52.63,55.26,54.71,54.37
"johnser8820142015","Erik.Johnson","D","COL",47,20142015,26,"3.750","3.750",12,11,23,0.62,0.57,1.2,-2,47.12,99.9,10.43,-2.51,24.54,18,1.3,42.73,41.43,-67,197,264,10.25,13.73,23.98,4.23,46.52,42.29,-78,521,599,27.11,31.16,58.27,81,4.28,42.83,-125,1022,1147,53.17,59.67,112.84,58.02,74,107,226,5.43,47.87,42.45,-69,777,846,40.42,44.01,84.44,76.32,37,152,4.74,48.85,44.11,-28,30.85,32.31,593,621,115,45.86,26.6,2.02,46.53,2.6,2.76,50,53,-3,48.54,7.89,8.43,6.44,91.47,93.74,40,0,0,46.56,406,408,466,93,47,5,6,103,38,26,8,6,-0.1,1153.28,1733.2,39.95,17.72,17.77,45.75,50.48,50.84,60.29,54.98,53.94
"johnsja8720142015","Jack.Johnson","D","CBJ",79,20142015,27,"5.000","4.357",8,32,40,0.25,1,1.25,-9,47.05,100.51,5.67,-3.92,24.32,16,1.44,50.35,48.91,5,361,356,11.28,11.12,22.39,1.14,48.6,47.46,-48,831,879,25.96,27.45,53.41,88,0.13,46.93,-204,1629,1833,50.88,57.25,108.13,56.23,76,131,273,0.08,46.66,46.59,-178,1244,1422,38.86,44.41,83.27,73.63,56,197,0.15,46.43,46.28,-141,28.61,33.01,916,1057,141,42.33,25.67,-1.35,48.97,3.12,3.44,100,110,-10,47.62,4.06,10.92,8.04,89.59,92.26,40,0,0,43.89,600,573,767,157,129,11,21,133,30,18,20,11,-0.28,1920.97,2882.32,39.99,17.06,17.5,48.21,49.96,51.44,55.25,54.34,54.42
"johnsty9020142015","Tyler.Johnson","CR","T.B",103,20142015,24,"2.800","3.333",42,53,95,1.39,1.76,3.15,20,52.72,104.77,15.97,8,17.55,119,3.25,54.63,51.39,67,395,328,13.11,10.89,24,4.66,54.79,50.13,170,973,803,32.29,26.65,58.94,291,3.1,49.62,181,1753,1572,58.18,52.17,110.35,54.99,100,44,442,2.97,52.65,49.68,133,1320,1187,43.81,39.4,83.2,73.03,79,342,2.94,53.08,50.15,112,31.99,28.28,964,852,263,45.8,28.22,13.18,50.28,4.38,2.52,132,76,56,63.46,12.28,13.69,10,91.08,93.6,48.82,713,744,56.61,647,605,496,108,78,39,14,221,45,31,15,35,0.66,1807.83,4433.98,28.96,17.89,17.7,53.29,49.74,57.22,50.16,54.09,54.65
"jokinju8320142015","Jussi.Jokinen","C","FLA",81,20142015,31,"4.000","4.000",8,36,44,0.36,1.62,1.98,-3,51.19,99.53,5.97,3.41,16.44,43,0.93,49.88,48.95,-1,201,202,9.06,9.1,18.16,2.53,52.25,49.73,46,533,487,24.02,21.95,45.96,116,0.93,50.26,57,1231,1174,55.47,52.9,108.38,57.11,47,50,217,1.35,51.27,49.92,46,927,881,41.77,39.7,81.47,75.84,36,170,1.44,51.77,50.33,48,31.68,29.52,703,655,134,44.21,25.65,3.38,47.04,2.7,2.66,60,59,1,50.42,4.71,8.53,6.47,90.99,93.3,49.63,126,124,52.46,533,457,483,52,67,19,17,126,26,29,13,10,-0.14,1331.47,3624.56,26.87,17.88,17.47,51.09,49.78,54.27,51.95,54.18,54.67
"jokinol7820142015","Olli.Jokinen","C","NSH/STL/TOR",62,20142015,35,"2.500","2.500",4,6,10,0.29,0.44,0.73,-3,47.24,99.24,3.64,-6.51,13.27,32,-7.18,44.35,51.53,-28,110,138,8.02,10.06,18.08,-4.92,47.95,52.87,-26,304,330,22.16,24.06,46.22,83,-5.69,52.93,-79,676,755,49.28,55.04,104.32,54.59,34,19,182,-5.14,48.22,53.36,-38,516,554,37.62,40.39,78,71.51,38,148,-4.78,48.55,53.33,-22,26.9,28.5,369,391,110,48.21,29.42,-12.15,56.88,1.24,1.53,17,21,-4,44.74,2.7,4.61,3.29,94.63,96.21,40.57,134,196,45.21,255,278,309,64,37,6,0,106,11,11,13,10,-0.22,823.02,2957.41,21.77,17.2,17.17,50.51,50.22,53.27,52.18,54.69,54.2
"jokipjy9120142015","Jyrki.Jokipakka","D","DAL",51,20142015,23,"0.728","0.667",0,10,10,0,0.71,0.71,-3,47.61,99.51,0,1.62,16.58,5,-4.47,49.13,53.6,-6,169,175,11.99,12.42,24.41,-6.23,49.82,56.05,-3,414,417,29.37,29.59,58.96,37,-7.25,54.86,-80,797,877,56.55,62.22,118.77,50.31,38,66,101,-6.66,47.55,54.21,-61,593,654,42.07,46.4,88.48,67.62,23,63,-5.94,46.9,52.84,-53,28.45,32.21,401,454,40,48.23,30.58,-4.85,50.42,2.55,3.05,36,43,-7,45.57,0,8.98,6.07,90.53,93.43,40,0,0,53.02,298,325,264,42,92,4,6,40,37,16,4,1,-0.21,845.64,2252.28,27.3,16.27,17.29,50.97,49.72,59.74,57.47,53.6,54.2
"jonesbl8620142015","Blair.Jones","C","PHI",4,20142015,27,"0.600","0.600",0,0,0,0,0,0,0,38,80.95,NA,-12.49,6.65,0,-36.81,11.11,47.92,-7,1,8,2.25,18.04,20.29,-20.8,31.25,52.05,-6,5,11,11.27,24.8,36.08,0,-15.57,53.57,-12,19,31,42.84,69.9,112.75,47.37,2,1,3,-16.17,36.84,53.02,-10,14,24,31.57,54.12,85.69,64.29,1,1,-21.97,30,51.97,-12,20.29,47.35,9,21,0,32.26,12.5,-56.52,56.52,0,9.02,0,4,-4,0,0,0,0,80.95,83.33,43.33,5,5,36.36,4,9,7,7,4,0,0,0,1,1,1,1,0,26.61,221.01,10.75,15.04,16.35,47.43,51.12,52.58,58.27,54.76,52.36
"jonesda8420142015","David.Jones","R","CGY",78,20142015,30,"4.000","4.000",16,19,35,0.85,1.01,1.87,6,46.5,100.64,11.76,-11.48,14.43,82,6.96,54.96,48,41,227,186,12.1,9.91,22.01,0.6,48.22,47.62,-36,489,525,26.06,27.98,54.04,138,0.01,46.49,-153,1016,1169,54.15,62.3,116.45,51.48,50,51,235,0.95,48.3,47.35,-52,738,790,39.33,42.1,81.44,70.87,49,185,1.39,49.25,47.86,-16,27.87,28.73,523,539,136,53.89,31.77,-1.76,52.82,2.56,2.45,48,46,2,51.06,8.65,9.18,6.5,91.47,94.18,42.86,19,24,39.18,324,417,503,161,87,11,8,120,30,33,9,15,0.32,1125.79,3600.72,23.82,18.89,17.58,45.62,50.45,50.29,59.95,55.16,54.17
"jonesse9420142015","Seth.Jones","D","NSH",88,20142015,19,"0.925","0.925",8,23,31,0.27,0.78,1.05,3,53.66,98.23,6.11,4.71,20.11,15,3.96,53.87,49.91,46,320,274,10.85,9.29,20.14,2.75,54.6,51.85,139,825,686,27.97,23.25,51.22,86,2.11,51.55,234,1716,1482,58.17,50.24,108.41,53.15,104,98,284,1.73,54.08,52.35,193,1280,1087,43.39,36.85,80.24,71.25,49,180,0.93,53.62,52.68,123,30.92,26.75,912,789,131,46.76,27.41,-6.06,54.75,2.51,2.64,74,78,-4,48.68,4.44,8.11,5.78,90.11,92.82,40,0,0,54.73,642,512,531,87,97,11,12,123,57,42,12,15,0.1,1769.97,3660.97,32.59,16.03,17.16,52.04,50,56.38,51.97,54.52,54.51
"joorijo9020142015","Josh.Jooris","CR","CGY",69,20142015,24,"0.925","0.925",12,12,24,0.74,0.74,1.49,3,46.83,100.94,12.37,-2.43,14.04,65,1.2,51.84,50.65,13,183,170,11.33,10.53,21.86,-0.14,48.54,48.68,-25,415,440,25.7,27.25,52.94,105,-1.87,48.7,-113,835,948,51.71,58.7,110.41,50.42,33,34,173,-1.29,48.65,49.94,-33,595,628,36.84,38.89,75.73,70.76,43,140,-1.48,48.84,50.32,-20,26.07,27.31,421,441,97,53.48,29.78,-0.1,51.24,2.79,2.66,45,43,2,51.14,8.57,10.69,7.56,90.25,93.15,48.75,304,316,47.39,291,278,323,75,72,6,6,85,31,43,10,13,0.19,968.96,3217.47,23.15,17.7,17.14,45.39,49.88,49.89,60.01,54.1,54.36
"jordami9020142015","Michal.Jordan","D","CAR",38,20142015,24,"0.550","0.550",2,4,6,0.2,0.4,0.6,7,54.24,96.08,4.55,11.26,15.77,7,1.18,50.25,49.07,1,101,100,10.12,10.01,20.13,-1.23,51.95,53.18,19,253,234,25.34,23.43,48.77,24,0.05,54.18,90,576,486,57.69,48.67,106.36,54.17,33,61,85,1.14,54.28,53.15,65,412,347,41.26,34.75,76.01,75.73,8,52,2.43,56.32,53.89,70,31.25,24.24,312,242,44,50.21,30.26,0.08,44.37,2,2.5,20,25,-5,44.44,3.85,6.41,4.85,89.67,92.8,40,0,0,63.09,229,187,134,35,81,0,4,42,19,8,2,9,0.7,599.11,1702.62,26.03,16.08,17.05,50.85,49.8,55.85,53.98,53.19,53.61
"josefja9120142015","Jacob.Josefson","CL","N.J",62,20142015,23,"0.800","0.800",6,5,11,0.47,0.39,0.86,-4,44.48,98.11,9.84,-10.47,12.43,35,1.7,46.47,44.77,-17,112,129,8.72,10.04,18.76,-2.56,43.97,46.53,-68,248,316,19.3,24.6,43.9,79,-1.69,46.17,-136,548,684,42.66,53.24,95.9,49.82,24,30,111,-2.03,43.77,45.8,-115,404,519,31.45,40.4,71.85,67.57,26,87,-3.61,41.55,45.16,-111,21.25,29.89,273,384,61,43.86,26.01,-12.6,48.44,1.48,2.65,19,34,-15,35.85,6.9,6.96,4.7,91.15,93.45,49.01,289,297,37.37,176,242,295,55,75,2,3,55,14,15,11,7,-0.31,770.83,3005.2,20.41,16.67,16.79,48.74,49.4,46.01,48.4,53.49,54.8
"josixro9020142015","Roman.Josi","D","NSH",87,20142015,24,"3.000","4.000",16,40,56,0.41,1.02,1.43,6,49.89,100.39,7.21,-8.95,27.1,22,-3.74,48.96,52.7,-15,353,368,8.98,9.37,18.35,-4.96,49.98,54.94,-1,1013,1014,25.78,25.81,51.59,134,-4.33,54.22,-10,2271,2281,57.8,58.05,115.85,55.13,148,236,426,-3.63,50.98,54.6,65,1699,1634,43.24,41.58,84.82,73.69,56,278,-2.37,51.71,54.08,83,31.86,29.75,1252,1169,222,48.75,28.46,-0.61,53.41,2.88,2.57,113,101,12,52.8,5.76,9.03,6.65,91.36,93.82,38.1,0,1,47.05,926,879,1042,65,144,22,18,206,49,25,12,18,0.15,2357.6,3013.35,43.9,17.31,17.78,51.14,50.46,56.2,53.69,55.4,54.39
"jurcoto9220142015","Tomas.Jurco","RL","DET",70,20142015,21,"0.767","0.709",4,16,20,0.31,1.23,1.54,12,58.76,100.5,4.17,4.86,11.15,44,2.49,56.22,53.74,31,140,109,10.76,8.38,19.14,8.35,60.61,52.25,133,380,247,29.2,18.98,48.18,107,8.02,50.74,224,751,527,57.71,40.5,98.21,54.73,36,12,177,7.85,57.75,49.9,150,559,409,42.96,31.43,74.39,73.52,45,141,8.36,57.97,49.61,113,31.59,22.9,411,298,96,43.45,27.14,8.31,51.31,2.38,1.61,31,21,10,59.62,2.84,7.54,5.55,92.95,94.87,36.36,0,2,57.66,286,270,210,101,83,9,7,92,16,19,7,19,0.92,780.75,3482.85,18.31,17.25,17.11,51.98,49.87,51.37,47.46,54.38,54.68
"kadrina9020142015","Nazem.Kadri","C","TOR",73,20142015,23,"3.100","2.900",18,21,39,0.83,0.97,1.8,25,53.8,99.82,10.23,9.13,17.77,95,14.08,55.9,41.82,69,327,258,15.13,11.94,27.07,10.75,53.34,42.59,89,710,621,32.85,28.73,61.58,198,9.88,43.92,188,1331,1143,61.58,52.88,114.46,51.99,80,23,327,9.71,53.41,43.7,128,1002,874,46.36,40.44,86.79,69.06,71,247,8,52.5,44.5,66,32.02,28.96,692,626,176,45.23,28.38,8.48,43.55,2.96,2.73,64,59,5,52.03,7.29,9.25,6.39,90.58,93.25,46.05,528,616,53.14,449,445,396,118,177,11,10,158,43,44,13,38,1.16,1296.86,3137.57,29.25,18.05,17.49,46.02,50.32,51.91,60.89,54.32,53.62
"kaletpa8620142015","Patrick.Kaleta","RL","BUF",42,20142015,28,"1.250","1.250",0,3,3,0,0.48,0.48,4,27.98,93.83,0,-16.63,8.96,8,-20.29,24.26,44.55,-70,33,103,5.26,16.43,21.69,-15.25,25.63,40.89,-154,81,235,12.92,37.48,50.4,19,-12.3,40.28,-285,181,466,28.87,74.33,103.2,60.22,10,25,40,-12.19,29.62,41.81,-194,141,335,22.49,53.43,75.92,77.3,5,30,-13.29,30.28,43.56,-142,17.39,40.04,109,251,25,46.14,25.07,-23.68,39.3,0.8,4.31,5,27,-22,15.62,0,4.59,3.55,89.24,91.94,39.29,3,5,28.96,64,114,157,88,37,2,1,25,3,8,5,9,0.64,376.17,2160.18,14.83,16.52,16.73,40.23,50.28,42.04,62.46,53.85,53.25
"kampfst8820142015","Steven.Kampfer","D","FLA",25,20142015,25,"0.550","0.550",2,2,4,0.28,0.28,0.55,-3,46.98,98.97,7.14,-8.88,17.44,5,-1.13,50.85,51.98,2,60,58,8.26,7.98,16.24,-1.98,50.32,52.3,2,157,155,21.6,21.33,42.93,21,-5.23,52.21,-46,358,404,49.26,55.59,104.85,50.56,20,33,66,-3.49,47.59,51.08,-27,267,294,36.74,40.45,77.19,67.79,18,46,-5.84,46.17,52.01,-30,24.9,29.03,181,211,28,47.77,28.23,-9.82,52.13,1.51,2.06,11,15,-4,42.31,4.35,6.08,4.12,92.89,94.9,40,0,0,43.53,111,153,144,49,63,1,1,26,6,6,4,1,-0.41,436.06,1091.1,28.55,16.19,17.21,50.82,50.31,52.64,50.93,55.62,54.93
"kanexev9120142015","Evander.Kane","L","WPG",37,20142015,23,"6.000","5.250",10,12,22,0.84,1.01,1.85,-5,53.75,100.26,7.94,9.88,19.31,42,-3.7,48.78,52.48,-7,140,147,11.76,12.34,24.1,4.65,53.61,48.96,48,356,308,29.9,25.86,55.76,122,4.34,49.4,98,703,605,59.03,50.81,109.84,50.21,58,14,244,2.45,51.83,49.38,35,496,461,41.65,38.71,80.36,71.17,60,186,1.65,50.79,49.14,11,29.64,28.72,353,342,126,43.47,25.81,-4.48,55.91,3.02,2.86,36,34,2,51.43,5.38,10.2,7.26,90.06,92.62,43.68,30,37,55.31,224,218,181,119,85,7,5,116,19,18,12,7,-0.42,714.49,1545.47,31.62,18.42,17.37,50.92,50.16,55.34,53.35,54.19,53.85
"kanexpa8820142015","Patrick.Kane","R","CHI",84,20142015,25,"6.500","6.300",38,49,87,1.35,1.74,3.08,15,60.01,103.39,15.2,33.8,20.15,93,3.9,53.36,49.47,43,341,298,12.09,10.56,22.65,7.68,57.98,50.3,252,915,663,32.44,23.5,55.94,264,9.41,50.6,661,1982,1321,70.27,46.83,117.1,52.93,118,17,451,8.92,58.36,49.44,412,1438,1026,50.98,36.37,87.35,72.95,83,333,8.81,57.92,49.12,287,37.19,27.01,1049,762,250,42.32,25.73,20.15,46.52,4.04,2.02,114,57,57,66.67,11.41,10.87,7.93,92.52,94.44,39.29,3,5,77.22,895,504,264,33,117,34,15,212,51,54,4,19,0.53,1692.44,3558.14,32.23,18.34,17.53,52.95,50.36,59.42,52.8,54.49,53.7
"karlser9020142015","Erik.Karlsson","D","OTT",88,20142015,24,"6.500","6.500",22,48,70,0.55,1.2,1.74,-1,59.33,101.11,7.12,22.13,27.38,23,12.82,57.87,45.05,142,522,380,13,9.46,22.46,15.97,59.95,43.98,440,1325,885,33,22.04,55.04,204,15.79,43.54,882,2804,1922,69.84,47.87,117.7,52.32,242,95,705,14.42,57.18,42.77,510,2030,1520,50.56,37.86,88.42,72.27,154,463,14.44,56.68,42.24,346,36.54,27.92,1467,1121,309,41.68,26.25,14.25,45.49,3.44,2.32,138,93,45,59.74,4.75,9.41,6.8,91.7,93.88,40,0,0,62.08,1087,845,664,108,153,25,23,287,105,62,21,20,-0.02,2409.09,2979.65,44.71,17.01,17.43,51.17,49.63,57.81,55.16,53.74,54.55
"karlsme9020142015","Melker.Karlsson","RC","S.J",53,20142015,24,"0.825","0.825",13,11,24,0.96,0.81,1.78,1,55.08,98.12,13,3.71,15.28,56,4.24,56.9,52.66,40,165,125,12.22,9.26,21.49,4.44,55.18,50.74,74,394,320,29.19,23.71,52.9,116,4.98,50.09,156,846,690,62.68,51.12,113.8,49.88,33,26,174,4.03,54.88,50.86,108,607,499,44.97,36.97,81.94,69.52,41,141,3.96,54.73,50.78,73,31.27,25.86,422,349,100,49.42,30.06,1.36,48.64,2.82,2.82,38,38,0,50,9.22,9,6.26,89.11,92.38,39.62,13,20,52.32,305,288,278,51,108,5,6,87,22,21,9,10,0.07,809.84,2397.12,25.25,18.45,17.73,52.74,50.39,60.68,54.37,55.02,54.17
"karlswi9320142015","William.Karlsson","C","ANA/CBJ",21,20142015,21,"0.925","0.831",3,2,5,0.7,0.47,1.17,4,54.15,103.3,10.34,18.57,12.25,11,9.21,59.74,50.53,15,46,31,10.73,7.23,17.96,7.45,58.29,50.85,33,116,83,27.06,19.36,46.43,30,4.85,49.29,38,248,210,57.86,48.99,106.85,56.45,8,7,52,5.02,54.6,49.58,33,196,163,45.73,38.03,83.76,71.43,15,44,4.23,54.47,50.25,23,32.66,27.3,140,117,29,44.29,28.22,11.59,53.41,3.03,1.63,13,7,6,65,6.82,9.29,6.63,94.02,95.71,46.54,93,104,65,104,81,56,18,33,2,0,26,9,8,0,4,0.93,257.18,1032.1,19.95,17.23,17.1,49.02,49.93,53.35,55.49,54.13,54.29
"kassiza9120142015","Zack.Kassian","R","VAN",42,20142015,23,"1.500","1.750",10,6,16,1.12,0.67,1.79,-3,51.35,98.59,18.18,9.29,12.74,28,-2.19,47.37,49.56,-12,108,120,12.11,13.46,25.57,-4.2,44.95,49.15,-53,236,289,26.47,32.41,58.88,54,1.96,49.4,26,493,467,55.29,52.38,107.67,55.17,21,2,92,1.25,51.46,50.21,21,371,350,41.61,39.25,80.86,73.32,16,71,2.36,52.41,50.05,25,30.51,27.7,272,247,55,47.11,29.43,-5.15,54.24,3.03,3.14,27,28,-1,49.09,14.08,9.93,7.28,88.66,92,30.77,0,6,56.49,174,165,134,88,40,4,2,45,14,10,12,9,-0.34,534.98,2003.75,21.07,17.48,17.2,50.26,49.71,54.25,53.69,53.79,54.43
"keithdu8320142015","Duncan.Keith","D","CHI",103,20142015,31,"7.600","5.538",13,53,66,0.28,1.16,1.44,-7,56.22,101.47,5.65,0.69,26.73,22,3.46,51.74,48.28,37,551,514,12.01,11.2,23.21,4.26,54.64,50.38,238,1401,1163,30.53,25.35,55.88,140,5.03,51.18,673,3042,2369,66.3,51.63,117.93,53.02,219,161,548,4.24,54.43,50.18,356,2189,1833,47.71,39.95,87.65,73.69,99,329,4.07,53.87,49.81,232,35.15,30.1,1613,1381,230,41.71,24.66,8.08,50,3.29,2.38,151,109,42,58.08,3.95,9.36,6.9,92.11,94.05,40,0,0,54.73,1106,784,915,33,202,26,27,217,92,52,12,5,-0.15,2753.09,3641.87,43.05,16.66,17.51,53.05,50.49,59.37,52.55,54.85,53.78
"kellych8020142015","Chris.Kelly","LC","BOS",80,20142015,33,"3.500","3.000",7,21,28,0.35,1.05,1.39,4,46.56,99.59,6.25,-12.9,15.06,57,-4.41,49.38,53.79,-5,199,204,9.91,10.16,20.07,-4.01,48.75,52.76,-25,487,512,24.25,25.49,49.74,123,-7.25,53.82,-144,976,1120,48.6,55.77,104.36,52.87,34,61,188,-6,46.58,52.59,-106,722,828,35.95,41.23,77.18,71.47,42,154,-5.42,46.74,52.16,-72,25.69,29.28,516,588,112,47.5,28.99,-7.56,53.02,1.99,2.39,40,48,-8,45.45,4.55,7.75,5.54,91.84,94.2,48.3,262,277,40.49,313,377,460,126,76,9,12,105,16,28,14,18,0.2,1205.02,3690.86,24.61,17.93,17.21,52.13,49.86,55.69,51.14,54.04,54.35
"keninro9120142015","Ronalds.Kenins","L","VAN",35,20142015,23,"0.718","0.680",5,9,14,0.69,1.24,1.94,-6,48.06,101.11,11.63,-6.07,12.4,19,1.17,48.54,47.37,-5,83,88,11.47,12.16,23.64,-1.5,47.18,48.68,-22,184,206,25.43,28.48,53.91,57,-3.06,51.12,-29,360,389,49.76,53.77,103.54,52.5,25,8,83,-3.8,47.42,51.22,-28,257,285,35.53,39.4,74.92,73.54,15,58,-4.99,46.9,51.89,-25,26.13,29.58,189,214,43,44.99,24.91,-1.19,51.19,2.49,2.49,18,18,0,50,8.62,9.52,7,91.59,93.68,38.1,0,1,43.18,114,132,150,81,43,5,4,38,11,16,6,0,-0.83,434.05,1694.69,20.39,17.38,17.12,48.95,49.29,53.4,55.68,53.69,55.23
"kennety8620142015","Tyler.Kennedy","RL","NYI/S.J",41,20142015,28,"2.350","2.350",6,8,14,0.79,1.05,1.85,-2,54.39,96.93,6.98,2.01,11.1,22,-3.21,52.49,55.7,9,95,86,12.53,11.34,23.87,-3.49,50.23,53.72,2,222,220,29.27,29.01,58.28,64,1.29,53.1,82,508,426,66.99,56.17,123.16,50.79,40,8,153,-1.16,52.25,53.41,30,348,318,45.89,41.93,87.82,74.14,27,113,0.4,52.98,52.58,29,34.02,30.2,258,229,86,46.24,27.99,-2.3,46.2,2.37,3.03,18,23,-5,43.9,5.31,6.98,5.17,89.96,92.77,43.75,13,15,52.55,144,147,130,54,54,6,2,80,6,22,6,4,-0.26,455.01,2043.17,18.21,17.22,16.84,51.55,49.68,59.56,55.98,53.38,54.08
"keslery8420142015","Ryan.Kesler","C","ANA",97,20142015,30,"5.000","5.000",27,33,60,0.84,1.03,1.87,-6,51.54,99.24,11.34,-8.66,19.87,114,-0.87,51.72,52.6,24,360,336,11.21,10.46,21.67,-0.07,52.13,52.2,72,882,810,27.46,25.22,52.67,253,0.59,50.95,115,1929,1814,60.05,56.47,116.52,50.65,109,86,454,-0.72,51.46,52.18,81,1431,1350,44.55,42.03,86.57,68.27,107,345,-1.07,50.86,51.93,33,30.41,29.39,977,944,238,47.96,30.07,-4.18,53.14,2.93,3.05,94,98,-4,48.96,7.83,9.62,6.57,89.62,92.74,56.38,1158,890,44.67,725,617,898,224,152,22,11,211,42,60,36,30,-0.19,1927.4,4057.64,32.2,17.72,17.77,50.41,50.41,55.32,54.43,55.47,54.56
"kesseph8720142015","Phil.Kessel","R","TOR",82,20142015,26,"10.000","8.000",25,36,61,0.98,1.41,2.38,-4,54.24,99,8.93,25.08,18.74,80,8.63,51.68,43.05,25,384,359,15,14.02,29.01,9.4,51.8,42.4,62,892,830,34.83,32.41,67.24,268,11.26,42.98,268,1716,1448,67.01,56.54,123.55,54.72,138,13,508,10.72,53.47,42.74,167,1288,1121,50.3,43.78,94.07,72.9,90,370,9.77,52.99,43.23,106,36.67,32.53,939,833,280,42.47,25.69,9.03,41.28,3.24,3.2,83,82,1,50.3,6.76,8.84,6.44,90.16,92.69,40,2,3,63.36,716,493,414,18,58,17,19,255,64,34,15,11,-0.16,1536.49,3446.32,30.84,18.64,17.73,45.39,50.12,53,63.77,54.28,54.02
"khokhal9320142015","Alexander.Khokhlachev","CL","BOS",3,20142015,21,"0.818","0.787",0,0,0,0,0,0,0,48.57,86.67,0,34.49,7.81,0,-50.77,0,50.77,-1,0,1,0,2.56,2.56,-8.22,44.44,52.67,-2,8,10,20.48,25.6,46.09,1,-5.13,53.7,-1,17,18,43.53,46.09,89.62,47.06,0,0,1,-11.25,43.33,54.58,-4,13,17,33.29,43.53,76.81,61.54,0,1,-23.14,34.78,57.93,-7,20.48,38.41,8,15,1,16.67,11.76,-45.45,45.45,0,5.12,0,2,-2,0,0,0,0,86.67,88.24,45.95,9,8,86.67,13,4,2,1,4,0,0,1,1,0,0,0,0,23.43,161.47,12.67,17.13,16.85,51.8,47.8,55.04,51.21,51.2,55.91
