"","Name","pos","Team","Gm","season","Age","Salary","AAV","G","A","P","G60","A60","P60","PenD","CF%","PDO","PSh%","ZSO%Rel","TOI/Gm","iHSC","HSCF%Rel","HSCF%","HSCF%off","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%Rel","SCF%","SCF%off","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","iSC","CF%Rel","CF%off","C+/-","CF","CA","CF60","CA60","CP60","OCOn%","BK","AB","iCF","FF%Rel","FF%","FF%off","F+/-","FF","FA","FF60","FA60","FP60","OFOn%","MS","iFF","SF%Rel","SF%","SF%off","S+/-","SF60","SA60","SF","SA","iSF","OCAOn%","OFAOn%","GF%Rel","GF%off","GF60","GA60","GF","GA","G+/-","GF%","PFenSh%","OSh%","OFenSh%","OSv%","OFenSv%","FO%^","FO_W","FO_L","ZSO%","ZSO","ZSN","ZSD","HIT","HIT-","A1","A2","SH","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%","TOIT%","TOIC%","CorT%","CorC%","tCF60","tCA60","cCF60","cCA60"
"leinovi8320122013","Ville.Leino","C","BUF",8,20122013,28,"6.000","4.500",2,4,6,0.94,1.89,2.83,-3,46.93,103.33,18.18,3.54,15.88,7,-0.64,36.59,37.23,-11,15,26,7.09,12.28,19.37,5.94,46.88,40.94,-6,45,51,21.26,24.09,45.35,9,5.77,41.16,-14,107,121,50.54,57.15,107.7,54.21,4,2,16,5.25,46.67,41.42,-11,77,88,36.37,41.57,77.94,75.32,1,12,7.42,50.43,43.01,1,27.4,26.92,58,57,11,52.89,35.23,15.26,44.74,2.83,1.89,6,4,2,60,16.67,10.34,7.79,92.98,95.45,40,4,6,50,34,41,34,5,16,1,3,9,2,1,3,0,-1.42,127.03,373.15,25.4,18.01,17.68,46.25,49.01,50.43,58.62,54,56.2
"leopojo8020122013","Jordan.Leopold","D","BUF/STL",45,20122013,32,"3.000","3.000",2,8,10,0.14,0.55,0.69,-4,49.44,96.6,3.33,8.68,19.44,9,-1.74,47.11,48.85,-19,155,174,10.63,11.93,22.56,-0.87,46.99,47.87,-44,344,388,23.59,26.61,50.2,34,1.53,47.92,-17,757,774,51.91,53.08,104.99,53.37,46,57,131,0.86,49.14,48.28,-20,569,589,39.02,40.39,79.41,71,25,85,-0.59,48.62,49.21,-23,27.7,29.28,404,427,60,44.83,27.5,-16.67,54.9,1.78,2.88,26,42,-16,38.24,2.35,6.44,4.57,90.16,92.87,40,0,0,55.74,306,238,243,42,73,4,4,58,15,7,7,3,-0.27,874.98,1880.28,31.76,16.61,17.25,50.01,50.4,52.27,52.25,54.15,53.3
"letankr8720122013","Kris.Letang","D","PIT",50,20122013,25,"3.500","3.500",8,46,54,0.37,2.11,2.47,6,56.92,103.55,5.56,12.83,26.2,14,6.67,54.49,47.83,48,291,243,13.33,11.13,24.46,9.35,57.79,48.44,207,768,561,35.18,25.7,60.88,97,12.09,44.83,349,1436,1087,65.78,49.8,115.58,54.94,76,85,275,12.14,57.81,45.67,294,1088,794,49.84,36.37,86.21,72.52,55,199,11.19,57.13,45.94,197,36.14,27.12,789,592,144,45.54,25.44,14.6,50,4.76,2.61,104,57,47,64.6,4.02,13.18,9.56,90.37,92.82,40,0,0,57.48,515,403,381,73,106,20,26,136,52,24,6,12,0.27,1309.75,1773.55,42.48,16.79,17.65,50.83,50.84,56.2,54.36,56.18,54.32
"letesma8520122013","Mark.Letestu","CR","CBJ",46,20122013,27,"0.600","0.625",13,14,27,1.03,1.1,2.13,-2,45.83,103.02,14.13,-11.16,16.54,28,-5.91,44.6,50.51,-23,95,118,7.49,9.31,16.8,-7.06,43.77,50.83,-72,253,325,19.95,25.63,45.58,66,-4.14,49.97,-104,571,675,45.03,53.23,98.26,54.47,34,12,143,-4.3,44.41,48.71,-104,413,517,32.57,40.77,73.34,75.3,17,109,-3.35,44.88,48.23,-71,24.53,30.13,311,382,92,43.41,26.11,4.49,48.73,2.6,2.29,33,29,4,53.23,11.93,10.61,7.99,92.41,94.39,49.7,244,243,41.46,216,230,305,36,35,8,6,79,7,27,5,3,-0.16,760.81,2051.22,27.06,17.86,17.32,47.92,50.15,49.04,53.3,53.02,52.69
"lewistr8720122013","Trevor.Lewis","C","L.A",66,20122013,25,"0.700","0.725",6,11,17,0.35,0.65,1.01,5,49.09,99.35,5.13,-12.77,15.37,50,-8.44,43.12,51.56,-38,119,157,7.04,9.29,16.33,-6.02,47.48,53.5,-38,358,396,21.18,23.43,44.61,118,-6.13,55.22,-29,786,815,46.5,48.21,94.71,54.33,18,40,183,-4.41,49.51,53.91,-12,601,613,35.55,36.26,71.82,71.05,48,165,-1.26,51.32,52.59,22,25.26,23.96,427,405,117,50.31,33.93,-4.95,54.18,1.89,1.95,32,33,-1,49.23,3.64,7.49,5.32,91.85,94.62,43.11,64,83,42.66,282,305,379,140,164,7,4,111,12,19,7,12,0.3,1014.22,3031.12,25.07,17.77,17.23,53.82,50.38,54.85,47.07,53.89,53.08
"lilesjo8020122013","John-Michael.Liles","D","TOR",36,20122013,31,"4.250","3.875",2,9,11,0.18,0.82,1.01,5,48.55,102.16,4,12.21,18.21,8,8.96,50.36,41.4,2,139,137,12.72,12.54,25.27,4.8,47.95,43.15,-26,304,330,27.83,30.21,58.04,32,5.74,42.81,-35,588,623,53.83,57.03,110.86,49.49,36,57,103,4.63,47.76,43.13,-39,416,455,38.08,41.65,79.74,69.95,17,67,5.92,48.5,42.58,-18,26.64,28.29,291,309,50,50.4,32.09,2.36,52.74,2.47,2.01,27,22,5,55.1,2.99,9.28,6.49,92.88,95.16,38.1,0,1,52.86,203,200,181,54,54,5,4,48,24,10,3,8,0.46,655.42,1523.63,30.08,16.8,17.1,47.15,50.45,53.34,59.79,54.96,53.97
"liljaan7520122013","Andreas.Lilja","D","PHI",4,20122013,37,"0.700","0.738",0,0,0,0,0,0,0,41.22,99.3,0,-12.32,16.68,0,-22.06,29.41,51.47,-7,5,12,4.5,10.79,15.28,-5.59,41.51,47.1,-9,22,31,19.78,27.87,47.65,2,-5.61,46.84,-23,54,77,48.55,69.23,117.78,48.15,2,7,7,-10.2,39.8,50,-20,39,59,35.06,53.05,88.11,66.67,3,5,-11.44,37.14,48.59,-18,23.38,39.56,26,44,2,42.86,25.42,-35.9,69.23,0.9,1.8,1,2,-1,33.33,0,3.85,2.56,95.45,96.61,40,0,0,32.56,14,20,29,12,4,0,0,2,3,1,0,0,0,66.73,172.36,27.91,16.92,17.76,47.25,52.83,51.75,57.77,59,52.68
"littlbr8720122013","Bryan.Little","C","WPG",48,20122013,24,"3.000","2.383",7,25,32,0.44,1.57,2.01,12,51.63,100.93,8.33,-2.47,19.93,55,-1.56,48.8,50.36,-10,204,214,12.79,13.42,26.21,1.57,50.91,49.34,18,504,486,31.6,30.48,62.08,108,2.21,49.42,62,981,919,61.51,57.63,119.14,52.19,34,19,142,2.7,51.64,48.94,46,725,679,45.46,42.58,88.04,70.62,24,108,4.29,52.19,47.9,43,32.11,29.41,512,469,84,48.97,30.93,11.68,42.77,3.45,2.88,55,46,9,54.46,6.48,10.74,7.59,90.19,93.23,50.93,431,411,48.15,325,349,350,32,63,17,8,77,11,29,2,14,0.75,956.84,1954.7,32.86,19.37,18.04,51.34,50.1,59.49,56.38,54.68,54.47
"loktian9020122013","Andrei.Loktionov","CL","N.J",28,20122013,22,"0.575","0.604",8,4,12,1.19,0.6,1.79,2,61.55,97.11,17.02,9.71,14.38,17,-2.06,55.08,57.14,12,65,53,9.69,7.9,17.58,3.6,59.43,55.83,60,189,129,28.17,19.22,47.39,47,4.71,56.84,146,389,243,57.97,36.21,94.18,53.98,15,8,76,5.12,62.15,57.03,113,289,176,43.07,26.23,69.3,72.66,14,61,4.9,61.05,56.15,76,31.29,19.97,210,134,47,44.86,23.86,15.51,38.78,2.83,2.38,19,16,3,54.29,13.11,9.05,6.57,88.06,90.91,38.94,80,126,62.75,128,114,76,6,28,3,1,39,10,19,2,4,0.3,402.62,1316.26,23.42,18.2,17.73,53.47,49.57,50.5,43.95,54.98,55.93
"lombama8220122013","Matthew.Lombardi","CL","ANA/PHX",28,20122013,30,"3.500","3.500",4,4,8,0.62,0.62,1.24,-2,48.98,100,9.09,17.31,13.8,17,-2.24,43.48,45.72,-21,70,91,10.87,14.13,24.99,-0.93,47.81,48.74,-16,175,191,27.17,29.65,56.81,47,-1.36,50.34,-15,360,375,55.88,58.21,114.09,53.06,22,14,77,-0.74,48.81,49.54,-13,266,279,41.29,43.31,84.6,71.8,11,55,-0.11,50,50.11,0,29.65,29.65,191,191,44,49.07,31.54,6.25,43.75,2.17,2.17,14,14,0,50,7.27,7.33,5.26,92.67,94.98,44.14,105,131,63.83,120,112,68,24,36,2,2,40,8,7,4,2,-0.31,386.52,1325.71,22.57,17.86,17.16,49.01,49.96,54.37,56.57,52.44,52.52
"lovejbe8420122013","Ben.Lovejoy","D","ANA/PIT",42,20122013,28,"0.525","0.525",0,12,12,0,0.93,0.93,-7,51.63,100.14,0,3.15,18.51,3,8.55,57.49,48.94,43,165,122,12.73,9.41,22.15,5.53,54.93,49.4,67,373,306,28.78,23.61,52.39,26,4.29,47.34,46,730,684,56.33,52.78,109.11,58.77,35,53,129,5.28,53.3,48.02,70,566,496,43.68,38.27,81.95,75.8,23,94,6.3,55.5,49.2,85,33.1,26.54,429,344,71,49.71,30.65,6.24,49.65,2.93,2.31,38,30,8,55.88,0,8.86,6.71,91.28,93.95,40,0,0,50.98,259,272,249,92,76,5,7,71,9,10,11,4,-0.54,777.56,1804.85,30.11,16.45,17.26,48.39,50.57,51.4,54.83,53.64,52.44
"lucicmi8820122013","Milan.Lucic","L","BOS",68,20122013,24,"4.250","4.083",14,32,46,0.68,1.55,2.22,-11,58.25,102.16,11.57,18.98,18.25,72,5.34,55.07,49.73,49,266,217,12.86,10.49,23.36,6.77,57.11,50.34,176,707,531,34.19,25.68,59.87,161,8.28,49.97,411,1451,1040,70.17,50.29,120.46,51.62,76,31,258,6.53,56.94,50.41,252,1034,782,50,37.82,87.82,72.44,61,182,5.92,56.23,50.31,166,36.22,28.19,749,583,121,43.94,25.45,9.87,52.31,3.58,2.18,74,45,29,62.18,7.69,9.88,7.16,92.28,94.25,48.31,35,34,63.17,482,409,281,241,169,19,13,107,62,30,19,8,-0.53,1240.71,3028.18,29.06,19.23,17.97,54.55,49.56,62.62,52.18,54.5,55.46
"lundimi8420122013","Mike.Lundin","D","OTT",11,20122013,27,"1.150","1.150",0,1,1,0,0.34,0.34,0,48.7,98.75,0,-7.8,15.93,3,-3.4,50.77,54.17,1,33,32,11.3,10.96,22.26,-2.64,50.68,53.32,2,75,73,25.68,25,50.68,7,-4.95,53.65,-8,150,158,51.36,54.1,105.46,53.33,8,7,23,-7.91,44.78,52.69,-24,103,127,35.27,43.48,78.75,77.67,2,15,-6.31,44.44,50.75,-20,27.39,34.24,80,100,13,36.71,21.26,-5.36,42.86,1.03,1.71,3,5,-2,37.5,0,3.75,2.91,95,96.06,40,0,0,45.74,43,53,51,2,22,1,0,13,5,2,0,0,0,175.23,495.98,26.11,16.44,17.41,52.8,49.84,60.66,54.21,53.03,53.38
"lupuljo8320122013","Joffrey.Lupul","LR","TOR",23,20122013,28,"4.250","4.250",14,8,22,2.16,1.23,3.4,1,49.56,106.71,20.29,18.46,16.9,31,8.98,51.96,42.97,7,93,86,14.35,13.27,27.63,11.19,52.09,40.9,18,224,206,34.58,31.8,66.37,81,7.59,41.98,-7,397,404,61.28,62.36,123.64,59.45,21,11,111,8.88,50.82,41.93,10,311,301,48,46.46,94.46,75.88,21,90,8.69,51.75,43.06,16,36.43,33.96,236,220,69,45.54,26.91,26.38,40.96,5.09,2.47,33,16,17,67.35,15.56,13.98,10.61,92.73,94.68,35.29,4,10,57.53,149,134,110,46,57,5,3,55,12,12,8,9,0.15,388.72,1016.31,27.67,18.56,17.73,45.69,52.19,52.35,62.23,58.5,53.59
"lydmato7720122013","Toni.Lydman","D","ANA",38,20122013,34,"3.000","3.000",0,6,6,0,0.5,0.5,-6,43.84,97.02,0,-6.48,18.95,4,0.97,50.82,49.85,4,124,120,10.33,10,20.33,-1.72,48.39,50.1,-19,285,304,23.75,25.33,49.08,21,-4.2,48.04,-150,534,684,44.5,57,101.49,54.12,21,79,63,-2.13,46.44,48.57,-62,405,467,33.75,38.91,72.66,71.36,13,42,-3.78,47.38,51.15,-32,24.08,26.75,289,321,29,53.07,31.26,-21.5,60.78,1.83,2.83,22,34,-12,39.29,0,7.61,5.43,89.41,92.72,40,0,0,43.71,184,256,237,87,47,3,3,29,19,8,6,0,-0.5,720.04,1599.76,31.04,16.53,17.19,48.28,50.28,51.39,55.05,53.14,52.54
"macarcl8520122013","Clarke.MacArthur","L","TOR",45,20122013,27,"3.250","3.250",10,13,23,0.91,1.18,2.08,2,52.16,102.25,14.49,8.1,14.71,44,10.65,53.38,42.73,18,142,124,12.87,11.24,24.11,12.09,54.4,42.32,57,352,295,31.91,26.74,58.65,88,10.95,41.21,54,653,599,59.2,54.3,113.5,48.24,36,19,139,9.78,51.6,41.82,29,467,438,42.33,39.71,82.04,67.45,34,103,8.59,50.89,42.3,11,28.56,27.56,315,304,69,49.25,30.59,6.14,50.76,2.99,2.27,33,25,8,56.9,9.71,10.48,7.07,91.78,94.29,46.43,5,3,50.13,186,211,185,53,70,7,6,59,31,17,7,9,0.18,661.88,2074.63,24.19,17.74,17.26,47.84,50.76,53.45,58.29,55.48,53.83
"macdela8920122013","Lane.MacDermid","L","BOS/DAL",9,20122013,23,"0.600","0.600",2,0,2,2.66,0,2.66,-2,45.45,105.18,50,-2.92,5.01,3,-12.36,33.33,45.69,-8,8,16,10.64,21.29,31.93,-9.7,38,47.7,-12,19,31,25.28,41.25,66.53,6,-3.47,48.93,-7,35,42,46.57,55.89,102.46,60,0,0,6,-5.67,42.62,48.29,-9,26,35,34.6,46.57,81.17,80.77,2,6,-0.59,47.73,48.32,-2,27.94,30.6,21,23,4,45.24,34.29,28.57,38.1,2.66,1.33,2,1,1,66.67,33.33,9.52,7.69,95.65,97.14,40,0,0,47.37,9,18,10,13,8,0,0,2,1,0,2,0,-2.66,45.09,498.23,8.3,15.81,16.14,49.64,49.75,53.05,53.82,51.82,52.35
"macdoan8620122013","Andrew.MacDonald","D","NYI",52,20122013,26,"0.575","0.550",3,9,12,0.15,0.44,0.59,-5,44.53,98.76,5.66,-19.79,23.42,5,-12.48,45.51,57.99,-42,213,255,10.49,12.56,23.06,-10.66,45.33,55.99,-108,524,632,25.82,31.14,56.95,32,-10.58,55.11,-255,1038,1293,51.14,63.7,114.85,52.31,51,137,128,-9.14,45.69,54.83,-144,764,908,37.64,44.74,82.38,71.07,24,77,-9.82,46.29,56.11,-87,26.75,31.04,543,630,53,51.28,30.62,-10.04,53.26,2.51,3.3,51,67,-16,43.22,3.9,9.39,6.68,89.37,92.62,40,0,0,39.87,315,409,475,29,101,3,6,50,37,28,10,5,-0.25,1217.81,1952.59,38.41,17.17,17.82,48.97,50.12,53.79,56.05,54.56,54.3
"macinst8020122013","Steve.MacIntyre","L","PIT",1,20122013,32,"0.625","0.625",0,0,0,0,0,0,-1,33.33,100,NA,-32.35,4.73,0,-52.63,0,52.63,-1,0,1,0,12.68,12.68,-50,0,50,-1,0,1,0,12.68,12.68,0,-2.02,35.35,-1,1,2,12.68,25.35,38.03,100,0,0,0,10.76,50,39.24,0,1,1,12.68,12.68,25.35,100,0,0,9.65,50,40.35,0,12.68,12.68,1,1,0,50,0,NA,75,0,0,0,0,0,NA,NA,0,0,100,100,40,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,-12.68,4.73,55.08,7.91,16.54,17.06,46.21,52.55,49.76,57.93,59.14,53.39
"mackede8120122013","Derek.MacKenzie","CL","CBJ",43,20122013,31,"1.000","1.000",3,5,8,0.4,0.67,1.08,6,35.76,102.4,9.09,-21.92,10.35,12,-15.29,35.54,50.82,-35,43,78,5.8,10.52,16.31,-17.55,33.99,51.54,-98,104,202,14.02,27.23,41.25,26,-15.78,51.53,-192,241,433,32.49,58.37,90.86,56.02,15,19,60,-15.39,34.66,50.05,-154,174,328,23.46,44.22,67.67,77.59,12,45,-15.14,35.16,50.3,-114,18.2,33.57,135,249,33,42.49,24.09,-10.22,52.15,1.75,2.43,13,18,-5,41.94,6.67,9.63,7.47,92.77,94.51,58.31,192,131,31.88,95,138,203,122,29,2,3,30,5,12,8,14,0.81,445.07,2181.97,16.94,16.54,16.34,46.47,49.66,46.34,53.38,51.96,52.68
"malhoma8020122013","Manny.Malhotra","CL","VAN",9,20122013,32,"2.500","2.500",0,0,0,0,0,0,2,32.89,91.2,0,-51.46,11.65,2,-30.29,25,55.29,-14,7,21,4,12.01,16.02,-21.65,32,53.65,-27,24,51,13.73,29.18,42.91,4,-22.97,55.86,-52,50,102,28.61,58.36,86.96,48,2,4,6,-20.54,33.91,54.45,-37,39,76,22.31,43.48,65.79,61.54,2,4,-22.58,30.77,53.35,-30,13.73,30.89,24,54,2,47.06,28.95,-56.07,68.57,0.57,4,1,7,-6,12.5,0,4.17,2.56,87.04,90.79,61.02,64,34,13.91,16,23,99,8,4,0,0,2,0,3,0,2,1.14,104.88,458.7,18.61,16.46,16.83,50.77,49.15,53.86,52.23,52.28,54.08
"malkiev8620122013","Evgeni.Malkin","CR","PIT",46,20122013,26,"9.000","8.700",13,36,49,0.84,2.34,3.18,6,63.61,101.26,7.83,36.28,20.07,79,19.62,62.69,43.07,100,247,147,16.05,9.55,25.6,21.7,65.77,44.07,306,638,332,41.46,21.57,63.03,186,20.97,42.64,499,1166,667,75.76,43.34,119.1,54.8,72,18,309,19.91,64.09,44.18,387,880,493,57.18,32.03,89.21,72.61,71,237,21.8,66.01,44.21,310,41.52,21.38,639,329,166,50.67,33.27,21.8,46.67,4.94,2.27,76,35,41,68.47,5.49,11.89,8.64,89.36,92.9,46.84,274,308,74.84,476,280,160,19,69,21,15,153,30,36,18,24,0.39,923.41,1924.58,32.42,18.03,17.92,51.6,50.95,57.36,53.81,56.09,53.98
"malonbr8920122013","Brad.Malone","LC","COL",13,20122013,23,"0.787","0.700",1,1,2,0.51,0.51,1.02,-2,48.42,85.99,10,2.44,9.05,2,-6.23,43.59,49.82,-5,17,22,8.67,11.22,19.9,-4.26,45.98,50.24,-7,40,47,20.41,23.98,44.39,9,-2.73,51.15,-6,92,98,46.94,50,96.94,45.65,9,3,23,-1.83,48.48,50.32,-4,64,68,32.65,34.69,67.35,65.62,4,14,-6.41,44.68,51.09,-10,21.43,26.53,42,52,10,46.94,23.53,-21.97,43.4,1.53,5.61,3,11,-8,21.43,7.14,7.14,4.69,78.85,83.82,45.45,22,24,53.85,35,26,30,39,11,0,1,9,1,6,3,1,-1.02,117.6,680.79,14.73,16.44,16.36,49.65,49.18,53.4,54.16,51.21,52.93
"malonry7920122013","Ryan.Malone","LR","T.B",24,20122013,32,"3.000","4.500",6,2,8,0.94,0.31,1.26,-3,49.32,104.75,16.22,15.63,15.89,22,3.95,52.67,48.71,8,79,71,12.43,11.17,23.6,7.28,52.45,45.17,17,182,165,28.64,25.96,54.6,33,4.95,44.37,-9,328,337,51.61,53.03,104.64,55.18,7,9,55,4.79,49.42,44.63,-6,254,260,39.97,40.91,80.88,71.26,11,48,3.34,49.05,45.71,-7,28.48,29.58,181,188,37,44.21,27.69,10,50,3.78,2.52,24,16,8,60,12.5,13.26,9.45,91.49,93.85,39.53,9,14,56.82,150,139,114,49,24,0,2,31,7,14,9,6,-0.47,381.32,1063.78,26.39,18.59,17.71,46.96,49.71,50.13,56.62,54.31,54.95
"mannibr9020122013","Brandon.Manning","D","PHI",6,20122013,22,"0.740","0.715",0,2,2,0,1.38,1.38,0,43.5,110.12,0,-1.21,14.44,1,7.95,56.52,48.57,6,26,20,18,13.85,31.85,4,52.27,48.28,4,46,42,31.85,29.08,60.93,3,-1.56,45.07,-23,77,100,53.31,69.24,122.55,61.04,2,4,9,-0.89,45.14,46.03,-14,65,79,45,54.7,99.7,72.31,2,7,-0.05,44.76,44.81,-11,32.54,40.16,47,58,5,42,26.58,11.11,55.56,5.54,2.77,8,4,4,66.67,0,17.02,12.31,93.1,94.94,40,0,0,40,20,32,30,15,15,2,0,5,3,2,0,0,0,86.66,272.68,24.12,15.85,16.86,47.14,52.6,51.59,57.86,57.18,51.52
"marchbr8820122013","Brad.Marchand","L","BOS",67,20122013,24,"3.000","2.500",22,27,49,1.12,1.37,2.48,7,59.29,103.69,14.86,7.41,17.66,87,14.84,62.18,47.34,116,296,180,15.01,9.13,24.14,10.71,60.33,49.61,240,701,461,35.55,23.38,58.92,183,9.15,50.14,423,1350,927,68.46,47.01,115.46,55.04,49,30,248,10.08,59.73,49.65,337,1034,697,52.43,35.34,87.78,71.86,51,199,9.1,58.92,49.82,225,37.68,26.27,743,518,148,44.12,25.68,20.2,50.21,3.5,1.47,69,29,40,70.41,11.06,9.29,6.67,94.4,95.84,38.3,10,17,54.33,445,412,374,62,132,16,11,126,44,45,14,21,0.35,1183.23,3025.77,28.11,18.66,18.07,56.03,49.62,64.06,50.28,54.85,55.68
"marchjo9020122013","Jonathan.Marchessault","N","CBJ",2,20122013,21,"0.925","0.925",0,0,0,0,0,0,2,41.67,91.67,NA,-19.55,11.61,0,3.7,66.67,62.96,2,4,2,10.33,5.17,15.5,6.66,54.55,47.89,1,6,5,15.5,12.92,28.42,2,-6.74,48.41,-6,15,21,38.75,54.25,93,40,1,0,2,-10.87,37.93,48.8,-7,11,18,28.42,46.5,74.92,54.55,1,1,-16.67,33.33,50,-6,15.5,31,6,12,0,42.86,33.33,-50,50,0,2.58,0,1,-1,0,0,0,0,91.67,94.44,40,0,0,23.08,3,4,10,1,1,0,0,0,0,1,0,2,5.17,23.23,96.36,19.42,17.84,16.79,47.73,52.57,50.45,55.23,54.18,48.89
"markoan7820122013","Andrei.Markov","D","MTL",53,20122013,33,"5.750","5.750",10,21,31,0.47,0.98,1.45,2,55.76,100.3,11.63,13.69,24.19,19,-4.05,54.44,58.49,46,282,236,13.2,11.04,24.24,1.03,53.56,52.53,82,617,535,28.87,25.04,53.91,50,5.12,50.64,279,1350,1071,63.17,50.12,113.29,50.44,69,67,196,1.37,54.17,52.8,149,967,818,45.25,38.28,83.53,70.42,41,127,-0.05,53.2,53.25,82,31.87,28.03,681,599,86,44.07,26.77,3.68,50.29,3.18,2.71,68,58,10,53.97,7.87,9.99,7.03,90.32,92.91,40,0,0,59.66,565,455,382,27,53,13,8,76,50,18,6,8,0.09,1282.17,1928.75,39.93,16.82,17.68,49.93,50.34,54.26,54.41,55.11,54.37
"marlepa7920122013","Patrick.Marleau","LR","S.J",59,20122013,33,"6.900","6.900",22,17,39,1.15,0.89,2.03,0,57.99,99.47,11.52,4.99,19.51,119,14.84,66.16,51.32,150,307,157,16,8.18,24.18,10.96,61.33,50.37,242,655,413,34.13,21.52,55.65,198,9.72,48.27,365,1324,959,69,49.97,118.97,54.38,64,15,313,10.49,59.41,48.93,314,991,677,51.64,35.28,86.92,72.65,58,249,13.2,61.49,48.29,269,37.52,23.5,720,451,191,52.97,33.38,15.12,45.06,3.54,2.35,68,45,23,60.18,8.84,9.44,6.86,90.02,93.35,48.19,85,88,54.33,533,354,448,55,63,7,10,169,37,31,13,13,0,1151.38,2472.02,31.78,18.12,18.17,51.3,50.78,57.78,54.84,54.02,52.36
"maroopa8820122013","Patrick.Maroon","L","ANA",13,20122013,24,"0.550","0.550",2,1,3,0.94,0.47,1.41,1,46.26,97.63,9.52,17.9,9.79,15,12.52,60,47.48,11,33,22,15.56,10.38,25.94,10.36,56.86,46.5,14,58,44,27.35,20.75,48.1,19,-0.6,46.86,-17,105,122,49.52,57.54,107.05,58.1,1,7,31,-0.24,49.08,49.32,-3,80,83,37.73,39.14,76.87,76.25,9,30,1.77,52.14,50.37,5,28.77,26.41,61,56,21,54.1,32.53,-12.48,56.92,1.89,2.36,4,5,-1,44.44,6.67,6.56,5,91.07,93.98,35.29,4,10,64.29,54,41,30,22,16,1,0,19,0,5,0,1,0.47,127.22,675.72,15.84,16.73,16.87,46.64,49.5,49.66,56.81,52.38,53.44
"martial8720122013","Alec.Martinez","D","L.A",34,20122013,25,"0.738","0.738",1,6,7,0.12,0.7,0.81,-8,58.67,94.02,2.94,8.11,15.21,2,-1.35,53.29,54.65,11,89,78,10.32,9.05,19.37,1.89,55.33,53.44,47,244,197,28.3,22.85,51.16,21,5.08,53.58,156,528,372,61.25,43.15,104.4,49.43,23,36,80,5.98,58.78,52.8,118,395,277,45.82,32.13,77.95,66.08,23,57,4.44,57.36,52.92,67,30.28,22.5,261,194,34,47.85,29.96,-18.86,57.75,1.62,2.55,14,22,-8,38.89,1.75,5.36,3.54,88.66,92.06,40,0,0,61.29,171,161,108,33,65,1,5,33,17,2,9,1,-0.93,517.24,1545.11,25.08,16.28,17.09,54.48,50,56.66,47.35,53.3,53.3
"martima8920122013","Matthew.Martin","LR","NYI",54,20122013,23,"0.600","1.000",5,7,12,0.46,0.65,1.11,-1,43.89,98.85,6.67,-12.81,11.99,39,-9.59,45.53,55.12,-21,107,128,9.92,11.86,21.78,-6.99,46.37,53.36,-41,262,303,24.28,28.08,52.36,87,-8.65,52.55,-133,478,611,44.3,56.62,100.92,54.6,22,23,120,-8.46,44.4,52.86,-89,353,442,32.71,40.96,73.67,73.94,23,98,-9.22,45,54.22,-58,24.19,29.56,261,319,75,47.79,27.83,-7.89,50,2.22,3.06,24,33,-9,42.11,5.1,9.2,6.8,89.66,92.53,35.71,7,15,40.97,127,230,183,275,80,7,0,70,14,11,12,11,-0.09,647.46,2650.43,19.63,16.28,16.88,48.84,49.48,52.09,54.58,53.06,54.17
"martipa8120122013","Paul.Martin","D","PIT",49,20122013,31,"4.000","5.000",8,26,34,0.39,1.25,1.64,-6,50.24,104.74,13.11,-8.1,25.42,8,1.19,51.41,50.23,14,255,241,12.28,11.61,23.89,1.01,53.02,52.01,69,605,536,29.14,25.82,54.96,53,-0.52,50.76,11,1153,1142,55.54,55.01,110.55,54.55,52,88,149,-1.98,50.46,52.45,16,870,854,41.91,41.14,83.04,72.3,36,97,-0.74,51.18,51.92,29,30.3,28.9,629,600,61,47.46,29.74,8.46,54.66,3.71,2.17,77,45,32,63.11,8.25,12.24,8.85,92.5,94.73,40,0,0,45.81,415,495,491,30,73,11,15,53,20,19,10,4,-0.29,1245.62,1780.89,41.16,17.49,17.87,50.43,50.89,55.6,54.66,56.2,54.24
"martira7620122013","Radek.Martinek","D","NYI",15,20122013,36,"0.600","0.600",3,0,3,0.73,0,0.73,-1,45.41,95.83,20,9.02,16.45,2,-3.95,48.28,52.22,-3,42,45,10.21,10.94,21.16,-7.58,43.28,50.86,-27,87,114,21.16,27.72,48.88,10,-4.19,49.6,-40,198,238,48.15,57.88,106.03,57.58,9,19,36,-3.75,47.27,51.01,-17,147,164,35.75,39.88,75.63,77.55,12,27,-1.49,51.82,53.31,8,27.72,25.78,114,106,15,55.46,35.37,-13.97,51.47,1.46,2.43,6,10,-4,37.5,11.11,5.26,4.08,90.57,93.9,40,0,0,56.34,80,74,62,16,12,0,0,12,6,2,3,2,-0.24,246.72,665.57,27.04,16.7,17.17,49.74,49.6,54.35,54.93,52.96,53.81
