Name,Team,GP,,G,,A,,Pts,,+/-,,PIM,,Hits,,BkS,,FW,,FL,,FO%,,PPG,,PPA,,SHG,,SHA,,GW,,SOG,,Pct
Marek Zidlicky,NYI,84,,7,,27,,34,,-9,,56,,95,,92,,0,,1,,0,,6,,14,,0,,0,,1,,130,,0.054
Kris Russell,CGY,79,,4,,30,,34,,18,,17,,61,,283,,0,,0,,N/A,,1,,13,,0,,0,,0,,111,,0.036
Scott Gomez,STL,58,,7,,27,,34,,-10,,23,,24,,15,,367,,421,,0.466,,0,,14,,0,,0,,1,,70,,0.1
Milan Michalek,OTT,66,,13,,21,,34,,3,,33,,64,,40,,11,,12,,0.478,,5,,5,,1,,0,,1,,130,,0.1
Hampus Lindholm,ANA,78,,7,,27,,34,,25,,32,,59,,77,,0,,5,,0,,0,,6,,0,,0,,1,,107,,0.065
Cam Fowler,ANA,80,,7,,27,,34,,4,,14,,47,,107,,0,,0,,N/A,,1,,8,,1,,1,,2,,87,,0.08
James Wisniewski,CAR,69,,8,,26,,34,,-13,,44,,115,,81,,0,,0,,N/A,,7,,8,,0,,0,,2,,147,,0.054
Daniel Winnik,TOR,79,,9,,25,,34,,23,,27,,124,,69,,107,,121,,0.469,,0,,0,,0,,1,,1,,97,,0.093
Lance Bouma,CGY,78,,16,,18,,34,,10,,54,,264,,82,,29,,45,,0.392,,0,,1,,0,,1,,4,,104,,0.154
Patrick Maroon,ANA,71,,9,,25,,34,,-5,,82,,120,,10,,7,,14,,0.333,,1,,6,,0,,0,,1,,120,,0.075
Joel Ward,SAN,82,,19,,15,,34,,-4,,30,,53,,38,,60,,67,,0.472,,6,,5,,0,,0,,4,,138,,0.138
Teddy Purcell,EDM,82,,12,,22,,34,,-33,,24,,24,,19,,4,,3,,0.571,,5,,7,,0,,0,,0,,146,,0.082
Darren Helm,DET,75,,15,,18,,33,,7,,12,,132,,25,,223,,198,,0.53,,3,,4,,2,,0,,1,,160,,0.094
Brandon Sutter,VAN,80,,21,,12,,33,,6,,14,,86,,48,,688,,671,,0.506,,3,,2,,4,,0,,4,,180,,0.117
Travis Hamonic,NYI,71,,5,,28,,33,,15,,85,,213,,131,,0,,0,,N/A,,1,,7,,0,,0,,0,,132,,0.038
Eric Fehr,PIT,75,,19,,14,,33,,8,,20,,84,,47,,449,,414,,0.52,,1,,0,,1,,0,,4,,142,,0.134
Alexandre Burrows,VAN,70,,18,,15,,33,,0,,68,,73,,33,,6,,8,,0.429,,4,,4,,1,,0,,3,,145,,0.124
Mike Santorelli,ANA,79,,12,,21,,33,,0,,14,,55,,34,,86,,100,,0.462,,0,,2,,1,,1,,2,,145,,0.083
Victor Rask,CAR,80,,11,,22,,33,,-14,,16,,42,,36,,468,,450,,0.51,,2,,9,,0,,0,,2,,172,,0.064
Nail Yakupov,EDM,81,,14,,19,,33,,-35,,18,,97,,28,,0,,1,,0,,5,,5,,0,,0,,1,,191,,0.073
Ryan McDonagh,NYR,71,,8,,25,,33,,23,,26,,77,,139,,0,,0,,N/A,,3,,9,,0,,3,,2,,148,,0.054
Jannik Hansen,VAN,81,,16,,17,,33,,-6,,27,,80,,30,,1,,5,,0.167,,0,,0,,1,,2,,2,,145,,0.11
Michael Del Zotto,PHI,64,,10,,22,,32,,-5,,34,,153,,128,,0,,0,,N/A,,1,,7,,1,,0,,4,,119,,0.084
Jonathan Drouin,TAM,70,,4,,28,,32,,3,,34,,55,,16,,11,,10,,0.524,,3,,3,,0,,0,,0,,76,,0.053
Steve Bernier,NYI,67,,16,,16,,32,,2,,28,,123,,47,,1,,1,,0.5,,4,,4,,0,,0,,2,,107,,0.15
Martin Erat,ARI,79,,9,,23,,32,,-16,,48,,96,,25,,0,,6,,0,,3,,3,,0,,0,,1,,91,,0.099
Derek Roy,WAS,72,,12,,20,,32,,-13,,24,,32,,43,,407,,502,,0.448,,4,,3,,0,,0,,2,,113,,0.106
Ales Hemsky,DAL,76,,11,,21,,32,,-8,,16,,22,,35,,0,,0,,N/A,,1,,7,,0,,0,,1,,140,,0.079
Matt Beleskey,BOS,65,,22,,10,,32,,13,,39,,159,,25,,8,,11,,0.421,,4,,0,,0,,0,,8,,145,,0.152
David Krejci,BOS,47,,7,,24,,31,,7,,22,,35,,29,,316,,278,,0.532,,1,,7,,1,,0,,1,,70,,0.1
Danny DeKeyser,DET,80,,2,,29,,31,,11,,42,,74,,88,,0,,0,,N/A,,0,,6,,0,,0,,1,,89,,0.022
Tomas Hertl,SAN,82,,13,,18,,31,,-5,,16,,106,,33,,38,,45,,0.458,,3,,3,,0,,0,,4,,145,,0.09
Nikolay Kulemin,NYI,82,,15,,16,,31,,7,,21,,129,,58,,7,,17,,0.292,,0,,0,,3,,1,,0,,115,,0.13
Jeff Skinner,CAR,77,,18,,13,,31,,-24,,18,,47,,12,,21,,25,,0.457,,4,,3,,0,,0,,2,,235,,0.077
Justin Fontaine,MIN,71,,9,,22,,31,,13,,12,,9,,27,,1,,1,,0.5,,0,,2,,0,,0,,2,,104,,0.087
Mark Arcobello,TOR,77,,17,,14,,31,,-10,,20,,111,,27,,471,,468,,0.502,,1,,3,,0,,1,,2,,129,,0.132
Rickard Rakell,ANA,71,,9,,22,,31,,6,,10,,79,,22,,310,,355,,0.466,,2,,7,,0,,0,,1,,105,,0.086
Jiri Tlusty,NJD,72,,14,,17,,31,,-18,,20,,80,,37,,5,,10,,0.333,,6,,4,,0,,0,,0,,123,,0.114
Justin Schultz,EDM,81,,6,,25,,31,,-17,,12,,41,,114,,1,,0,,1,,0,,12,,0,,0,,1,,122,,0.049
Alexander Edler,VAN,74,,8,,23,,31,,13,,54,,94,,126,,0,,1,,0,,5,,9,,0,,0,,2,,175,,0.046
Brent Seabrook,CHI,82,,8,,23,,31,,-3,,27,,135,,141,,0,,0,,N/A,,4,,11,,0,,1,,2,,181,,0.044
Matt Niskanen,WAS,82,,4,,27,,31,,7,,47,,143,,106,,0,,0,,N/A,,2,,8,,0,,1,,0,,117,,0.034
Blake Comeau,COL,61,,16,,15,,31,,6,,65,,188,,11,,7,,2,,0.778,,0,,1,,0,,0,,5,,147,,0.109
Matt Read,PHI,80,,8,,22,,30,,-4,,14,,108,,55,,11,,10,,0.524,,2,,3,,0,,1,,2,,142,,0.056
David Jones,CGY,67,,14,,16,,30,,-3,,18,,125,,45,,15,,16,,0.484,,2,,0,,0,,0,,1,,114,,0.123
Jason Garrison,TAM,70,,4,,26,,30,,27,,19,,46,,94,,0,,0,,N/A,,1,,10,,0,,0,,3,,111,,0.036
Zemgus Girgensons,BUF,61,,15,,15,,30,,-16,,25,,127,,62,,440,,560,,0.44,,1,,3,,3,,0,,1,,115,,0.13
Kyle Palmieri,NJD,57,,14,,15,,29,,-2,,37,,97,,24,,6,,6,,0.5,,5,,6,,0,,0,,4,,112,,0.125
Dion Phaneuf,TOR,70,,3,,26,,29,,-11,,108,,166,,126,,0,,0,,N/A,,2,,13,,0,,1,,1,,138,,0.022
Morgan Rielly,TOR,81,,8,,21,,29,,-16,,14,,98,,103,,0,,0,,N/A,,1,,8,,0,,0,,0,,148,,0.054
Vernon Fiddler,DAL,80,,13,,16,,29,,-5,,34,,43,,61,,569,,528,,0.519,,3,,0,,1,,1,,2,,132,,0.098
Shawn Horcoff,ANA,76,,11,,18,,29,,9,,27,,80,,25,,237,,235,,0.502,,4,,1,,0,,0,,1,,82,,0.134
Andrew Cogliano,ANA,82,,15,,14,,29,,5,,14,,139,,30,,16,,33,,0.327,,0,,0,,3,,0,,2,,134,,0.112
Dale Weise,MON,79,,10,,19,,29,,21,,34,,145,,34,,5,,7,,0.417,,0,,0,,0,,0,,1,,91,,0.11
Bryan Bickell,CHI,80,,14,,14,,28,,5,,38,,205,,13,,0,,2,,0,,1,,2,,0,,0,,3,,113,,0.124
Michael Raffl,PHI,67,,21,,7,,28,,6,,34,,172,,46,,44,,53,,0.454,,2,,0,,1,,0,,2,,134,,0.157
Joe Colborne,CGY,64,,8,,20,,28,,7,,43,,158,,35,,176,,160,,0.524,,1,,4,,1,,0,,1,,67,,0.119
Lee Stempniak,NJD,71,,15,,13,,28,,8,,20,,78,,23,,12,,20,,0.375,,0,,1,,0,,0,,3,,115,,0.13
Nathan Gerbe,CAR,78,,10,,18,,28,,-14,,34,,73,,23,,9,,6,,0.6,,2,,6,,0,,0,,2,,235,,0.043
Tyler Myers,WPG,71,,7,,21,,28,,-6,,77,,65,,132,,0,,0,,N/A,,2,,4,,0,,2,,0,,124,,0.056
Chris Kelly,BOS,80,,7,,21,,28,,6,,48,,126,,61,,262,,277,,0.486,,0,,0,,1,,1,,2,,112,,0.063
Steve Downie,ARI,72,,14,,14,,28,,2,,238,,108,,34,,4,,4,,0.5,,3,,2,,0,,0,,2,,104,,0.135
Mikkel Boedker,ARI,45,,14,,14,,28,,-10,,6,,66,,9,,0,,2,,0,,3,,9,,0,,0,,2,,79,,0.177
Shawn Matthias,TOR,78,,18,,9,,27,,-3,,16,,66,,33,,84,,103,,0.449,,1,,0,,0,,1,,0,,132,,0.136
Ryan Ellis,NAS,58,,9,,18,,27,,8,,27,,41,,74,,0,,0,,N/A,,2,,4,,0,,0,,0,,118,,0.076
Brian Campbell,FLA,82,,3,,24,,27,,4,,22,,44,,85,,0,,0,,N/A,,1,,11,,0,,0,,0,,118,,0.025
Tomas Fleischmann,MON,66,,8,,19,,27,,12,,12,,64,,15,,4,,10,,0.286,,0,,1,,0,,0,,1,,131,,0.061
Dominic Moore,NYR,82,,10,,17,,27,,5,,28,,55,,45,,585,,489,,0.545,,0,,1,,2,,0,,3,,116,,0.086
Patrik Berglund,STL,77,,12,,15,,27,,-2,,26,,93,,26,,160,,169,,0.486,,0,,1,,0,,0,,0,,145,,0.083
David Pastrnak,BOS,46,,10,,17,,27,,12,,8,,20,,11,,5,,12,,0.294,,2,,1,,0,,0,,3,,93,,0.108
Dustin Brown,LOS,82,,11,,16,,27,,-17,,26,,242,,24,,15,,20,,0.429,,1,,5,,0,,0,,3,,189,,0.058
Nick Spaling,TOR,82,,9,,18,,27,,-2,,26,,134,,45,,84,,90,,0.483,,1,,0,,0,,0,,0,,90,,0.1
David Legwand,BUF,80,,9,,18,,27,,1,,32,,43,,25,,451,,517,,0.466,,6,,6,,0,,2,,0,,91,,0.099
Matt Nieto,SAN,72,,10,,17,,27,,-12,,20,,24,,38,,0,,1,,0,,1,,3,,0,,1,,1,,135,,0.074
Patrick Eaves,DAL,47,,14,,13,,27,,12,,8,,69,,27,,2,,3,,0.4,,6,,3,,0,,0,,2,,91,,0.154
Lars Eller,MON,77,,15,,12,,27,,-6,,42,,76,,37,,405,,379,,0.517,,1,,1,,0,,2,,7,,150,,0.1
Mikael Backlund,CGY,52,,10,,17,,27,,4,,14,,41,,32,,423,,452,,0.483,,0,,1,,2,,0,,2,,103,,0.097
Seth Jones,NAS,82,,8,,19,,27,,3,,20,,72,,90,,0,,0,,N/A,,2,,9,,1,,0,,0,,123,,0.065
Artem Anisimov,CHI,52,,7,,20,,27,,-6,,8,,33,,26,,102,,127,,0.445,,0,,4,,0,,3,,2,,88,,0.08
John Mitchell,COL,68,,11,,15,,26,,-9,,32,,143,,56,,374,,361,,0.509,,3,,1,,1,,0,,1,,105,,0.105
Alex Chiasson,OTT,76,,11,,15,,26,,-5,,67,,93,,20,,3,,18,,0.143,,3,,3,,0,,1,,1,,105,,0.105
Jason Zucker,MIN,51,,21,,5,,26,,-9,,18,,67,,13,,2,,5,,0.286,,1,,0,,1,,0,,3,,124,,0.169
Leo Komarov,TOR,62,,8,,18,,26,,0,,18,,250,,25,,95,,97,,0.495,,0,,1,,1,,2,,1,,84,,0.095
Andrew Shaw,CHI,79,,15,,11,,26,,-8,,67,,127,,33,,357,,355,,0.501,,5,,1,,0,,0,,2,,146,,0.103
Kevin Klein,NYR,65,,9,,17,,26,,24,,25,,126,,115,,0,,1,,0,,0,,0,,0,,0,,4,,76,,0.118
Colton Sceviour,DAL,71,,9,,17,,26,,1,,13,,77,,41,,30,,41,,0.423,,0,,4,,0,,0,,2,,113,,0.08
Dwight King,LOS,81,,13,,13,,26,,-3,,21,,124,,14,,3,,2,,0.6,,0,,1,,0,,1,,1,,127,,0.102
Peter Holland,TOR,62,,11,,14,,25,,0,,31,,99,,21,,312,,373,,0.455,,1,,2,,1,,1,,3,,93,,0.118
Jared Spurgeon,MIN,66,,9,,16,,25,,3,,6,,48,,124,,0,,0,,N/A,,3,,3,,0,,0,,2,,128,,0.07
Travis Zajac,NJD,74,,11,,14,,25,,-3,,29,,70,,35,,641,,559,,0.534,,4,,3,,2,,0,,0,,112,,0.098
Derek Dorsett,VAN,79,,7,,18,,25,,4,,175,,166,,37,,7,,9,,0.438,,0,,0,,2,,0,,3,,89,,0.079
Bo Horvat,VAN,68,,13,,12,,25,,-8,,16,,70,,47,,436,,412,,0.514,,0,,0,,1,,0,,1,,93,,0.14
Ryan Garbutt,CHI,67,,8,,17,,25,,-9,,55,,82,,48,,16,,9,,0.64,,0,,0,,1,,0,,2,,143,,0.056
Jason Demers,DAL,81,,5,,20,,25,,-3,,71,,118,,85,,0,,0,,N/A,,2,,3,,0,,0,,2,,99,,0.051
Riley Nash,CAR,68,,8,,17,,25,,-10,,12,,88,,46,,488,,470,,0.509,,1,,5,,0,,0,,0,,94,,0.085
Stephen Weiss,DET,52,,9,,16,,25,,-2,,16,,19,,12,,10,,11,,0.476,,3,,6,,0,,0,,1,,52,,0.173
Antoine Roussel,DAL,80,,13,,12,,25,,-20,,148,,115,,71,,3,,14,,0.176,,0,,3,,0,,0,,1,,113,,0.115
Matt Cullen,PIT,62,,7,,18,,25,,8,,16,,10,,18,,155,,132,,0.54,,0,,4,,0,,0,,1,,90,,0.078
Trevor Lewis,LOS,73,,9,,16,,25,,8,,14,,192,,19,,76,,101,,0.429,,0,,0,,1,,0,,2,,143,,0.063
Brayden McNabb,LOS,71,,2,,22,,24,,11,,52,,175,,56,,1,,0,,1,,0,,5,,0,,0,,1,,74,,0.027
Jordan Staal,CAR,46,,6,,18,,24,,-6,,14,,85,,15,,499,,386,,0.564,,1,,6,,0,,0,,1,,92,,0.065
Josh Jooris,CGY,60,,12,,12,,24,,1,,16,,59,,29,,276,,291,,0.487,,4,,1,,0,,0,,4,,89,,0.135
Jake Gardiner,TOR,79,,4,,20,,24,,-23,,24,,109,,83,,0,,0,,N/A,,0,,8,,0,,0,,0,,100,,0.04
Brandon Pirri,FLA,49,,22,,2,,24,,6,,14,,39,,13,,86,,89,,0.491,,7,,0,,0,,0,,4,,143,,0.154
Martin Hanzal,ARI,37,,8,,16,,24,,-1,,31,,105,,18,,346,,266,,0.565,,1,,3,,0,,1,,3,,85,,0.094
Brian Boyle,TAM,82,,15,,9,,24,,3,,54,,136,,68,,460,,445,,0.508,,0,,0,,3,,0,,5,,140,,0.107
Melker Karlsson,SAN,53,,13,,11,,24,,-3,,20,,51,,26,,13,,20,,0.394,,1,,0,,0,,0,,2,,100,,0.13
Linden Vey,VAN,75,,10,,14,,24,,-3,,18,,14,,9,,215,,287,,0.428,,4,,2,,0,,0,,2,,61,,0.164
Adam Larsson,NJD,64,,3,,21,,24,,2,,34,,92,,120,,0,,0,,N/A,,0,,0,,0,,3,,1,,91,,0.033
Dave Bolland,FLA,53,,6,,17,,23,,4,,48,,88,,21,,414,,517,,0.445,,0,,5,,1,,0,,0,,76,,0.079
